100,1690.000000
200,3578.000000
300,5918.000000
400,12870.000000
500,4098.000000
600,4716.000000
700,5500.000000
800,6290.000000
900,7092.000000
1000,7882.000000
1100,8660.000000
1200,9486.000000
1300,10240.000000
1400,11074.000000
1500,11864.000000
1600,12592.000000
1700,13436.000000
1800,14202.000000
1900,15542.000000
2000,15840.000000
2100,16730.000000
2200,17342.000000
2300,18138.000000
2400,21392.000000
2500,19740.000000
2600,20508.000000
2700,21290.000000
2800,23154.000000
2900,23336.000000
3000,23680.000000
3100,24478.000000
3200,25256.000000
3300,26048.000000
3400,26840.000000
3500,27628.000000
3600,28442.000000
3700,29224.000000
3800,29986.000000
3900,30854.000000
4000,33452.000000
4100,32418.000000
4200,33172.000000
4300,33956.000000
4400,34708.000000
4500,35564.000000
4600,39672.000000
4700,37076.000000
4800,38086.000000
4900,38832.000000
5000,39638.000000
5100,40324.000000
5200,41120.000000
5300,41894.000000
5400,42310.000000
5500,45196.000000
5600,44926.000000
5700,45050.000000
5800,45862.000000
5900,47052.000000
6000,47484.000000
6100,48178.000000
6200,48340.000000
6300,51070.000000
6400,50624.000000
6500,51086.000000
6600,51344.000000
6700,55312.000000
6800,54418.000000
6900,54522.000000
7000,56578.000000
7100,56832.000000
7200,57100.000000
7300,59128.000000
7400,58572.000000
7500,59520.000000
7600,61450.000000
7700,82258.000000
7800,61576.000000
7900,62726.000000
8000,65370.000000
8100,64282.000000
8200,64902.000000
8300,66128.000000
8400,66482.000000
8500,67286.000000
8600,68588.000000
8700,68856.000000
8800,71480.000000
8900,70476.000000
9000,71540.000000
9100,71940.000000
9200,73830.000000
9300,74246.000000
9400,74302.000000
9500,75434.000000
9600,76570.000000
9700,78636.000000
9800,77708.000000
9900,78244.000000
