1000,38362.000000
1100,42208.000000
1200,50314.000000
1300,57906.000000
1400,61496.000000
1500,65932.000000
1600,75894.000000
1700,66674.000000
1800,71252.000000
1900,76150.000000
2000,79416.000000
2100,90596.000000
2200,93944.000000
2300,104830.000000
2400,105180.000000
2500,121746.000000
2600,117996.000000
2700,131358.000000
2800,131640.000000
2900,140148.000000
3000,155984.000000
3100,159960.000000
3200,162428.000000
3300,139604.000000
3400,141324.000000
3500,152400.000000
3600,150740.000000
3700,156494.000000
3800,162960.000000
3900,173786.000000
4000,171644.000000
4100,187302.000000
4200,191518.000000
4300,199020.000000
4400,202630.000000
4500,208166.000000
4600,230268.000000
4700,226040.000000
4800,227414.000000
4900,228670.000000
