100,12798.000000
200,23912.000000
300,40528.000000
400,56192.000000
500,70636.000000
600,90516.000000
700,111520.000000
800,125448.000000
900,144136.000000
1000,166818.000000
1100,180794.000000
1200,207104.000000
1300,217682.000000
1400,230984.000000
1500,242636.000000
1600,266394.000000
1700,283978.000000
1800,296768.000000
1900,315550.000000
2000,325854.000000
2100,357430.000000
2200,384994.000000
2300,417194.000000
2400,438236.000000
2500,459378.000000
2600,474152.000000
2700,489184.000000
2800,506410.000000
2900,548456.000000
3000,558376.000000
3100,574268.000000
3200,584106.000000
3300,593710.000000
3400,622030.000000
3500,639000.000000
3600,658436.000000
3700,673202.000000
3800,691884.000000
3900,716682.000000
4000,743104.000000
4100,751164.000000
4200,775708.000000
4300,830044.000000
4400,846750.000000
4500,889574.000000
4600,919832.000000
4700,933758.000000
4800,958880.000000
4900,977094.000000
